page,title,price,address,link
1,"CHÍNH CHỦ CHO THUÊ PHÒNG BAN CÔNG TẦNG 3 GIÁ 3,7TR Ở KĐT PHÚ LƯƠNG, PHÙ HỢP HỘ GIA ĐÌNH, KO NGẬP","3,6 triệu/tháng","Phú Lương, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-phu-luong-3-prj-khu-do-thi-moi-phu-luong/chinh-chu-can-cho-kk-co-ban-cong-to-rong-kdt-van-phu-pr39173541
1,,,,
1,,,,
1,Cho thuê phòng có thể ở hoặc làm văn phòng tại văn quán 2tr5/tháng,"2,5 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-quan-phuong-van-quan/cho-co-the-o-hoac-lam-tai-2tr5-thang-pr44280718
1,TingTong 60 - CCMN full đồ ngay ngã tư Vạn Phúc - ô tô đỗ cửa 26.9 khách trả,"3,9 triệu/tháng","Vạn Phúc, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-van-phuc-phuong-van-phuc-1/tingtong-60-ccmn-full-do-ngay-nga-tu-o-to-do-cua-26-9-khach-tra-pr43963465
1,"Cho thuê gấp căn studio tại Geleximco Lê Trọng Tấn Full đồ, đỗ ô tô miễn phí",4 triệu/tháng,"Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/cho-gap-can-studio-tai-geximco-full-o-to-mien-phi-pr42309983
1,"Cho thuê phòng trọ tại Mỗ Lao, Hà Đông, diện tích 25-35 m2 tuỳ phòng, sét up nội thất theo nhu cầu","3,6 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao-prj-khu-do-thi-mo-lao/cho-tai-ha-dong-dien-tich-25-35-m2-tuy-set-up-noi-that-theo-nhu-cau-pr44149201
1,"Cho thuê phòng trọ tại dịch vụ Mỗ Lao, có đồ nội thất cơ bản, vào được ngay","3,8 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao/cho-tai-dich-co-do-noi-that-co-ban-vao-duoc-ngay-pr44261509
1,"Nhà ngay mặt đường Vạn Phúc - Tố Hữu còn phòng gần Lê Trọng Tấn, Hà Đông đủ đồ ở ngay giá tốt","3,65 triệu/tháng","Vạn Phúc, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-van-phuc-phuong-van-phuc-1/-ngay-mat-duong-to-huu-con-gan-le-trong-tan-ha-dong-du-do-o-ngay-gia-tot-pr42848011
1,"Ngay Chiến Thắng - Văn Quán chỉ hơn 3tr đủ đồ - vskk - ở ngay tiện ra Nguyễn Trãi, Trần Phú","3,65 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-chien-thang-phuong-van-quan/cho-dep-tai-3-85-trieu-25m2-day-du-tien-nghi-pr41431124
1,"Cho thuê nhà trọ cuối đường Nguyễn Khuyến, Văn Quán 1PN khép kín diện tích 30m2, chỉ với 3,4 triệu","3,4 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-quan-phuong-van-quan/cho-cuoi-nguyen-khuyen-1pn-khep-kin-dien-tich-30m2-chi-voi-3-4-trieu-pr43371365
1,CCMN full đồ ban công thoáng - khu vực Văn Quán Chiến Thắng - ở luôn - ô tô đỗ cửa,"4,25 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-chien-thang-phuong-van-quan/sale-sap-san-khu-vuc-ha-dong-ban-cong-ngon-bo-re-gia-tu-3xxx-tang-1tr2-o-luon-pr39250252
1,Cho thuê phòng tại gần khu đô thị Văn Quán,"3,8 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-bach-thai-buoi-phuong-van-quan/cho-tai-khu-do-thi-quan-pr43163193
2,TingTong 121 - chung cư mini gác xép full đồ - vào ở ngay tại cuối đường Chiến Thắng - Hà Đông,"3,8 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khuyen-phuong-van-quan/tingtong-121-chung-cu-mini-gac-xep-full-do-vao-o-ngay-tai-cuoi-chien-thang-ha-dong-pr42085720
2,"Cho thuê phòng khép kín dạng CC mini ở ngõ 146, Trần Phú, Hà Đông",2 triệu/tháng,"Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-phu-phuong-mo-lao/cho-khep-kin-dang-cc-mini-o-ngo-4-ha-dong-pr18011373
2,"Chính chủ Cho thuê Phòng căn hộ CCMN Cuối Đường Văn Quán Bạch Thái Bưởi có Gác xép giá 3,9 triệu.","3,9 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-yen-phuong-van-quan/chinh-chu-co-can-ho-ccmn-cuoi-bach-thai-buoi-co-gac-xep-gia-3-9-trieu-pr44255017
2,"Cho thuê phòng 15m2, full nội thất ô tô đỗ cửa, gần Tiểu học Văn Yên Hà Nội. Giá 3.2tr. LH094414969","3,2 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-cong-tru-phuong-mo-lao/cho-15m2-full-noi-that-o-to-do-cua-gan-tieu-hoc-van-yen-ha-noi-gia-3-2tr-lh094414969-pr44284015
2,"Chính chủ Cho thuê Phòng Đường Nguyễn Khuyến Văn Quán,gần Bạch Thái Bưởi gần viện quân y 103 có gác","3,9 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-quan-phuong-van-quan/chinh-chu-cho-nguyen-khuyen-gan-bach-thai-buoi-gan-vien-y-103-co-gac-pr44254833
2,"Cho thuê phòng 1 ngủ Dương Nội gần Aeon Mall, có slot ô tô, full đồ - Chỉ từ 6,5tr","6,5 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-gan-aeon-mall-co-slot-o-to-full-do-chi-tu-6-5tr-pr43313042
2,"Cho thuê 2 ngủ 1 khách Dương Nội, gần Aeon Mall Hà Đông, có lot ô tô, full đồ giá từ 7 tr/th",7 triệu/tháng,"Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-1-khach-gan-aeon-mall-ha-dong-co-lot-o-to-full-do-gia-tu-5-5-tr-thg-pr38984173
2,"Chính chủ cho thuê phòng trọ có sẵn nội thất như hình, phòng thoáng đẹp như hình","3,8 triệu/tháng","Phúc La, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-phung-hung-1-phuong-phuc-la/-anh-that-chinh-chu-cho-co-san-noi-that-nhu-hinh-thoang-dep-nhu-hinh-pr44149291
2,Cho thuê phòng trọ ngay ngã 3 đường Nguyễn Khuyến Văn Quán tiếp giáp với Yên Xá Phùng Hưng Hà Đông,"3,6 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khuyen-phuong-van-quan/cho-ngay-nga-3-tiep-giap-voi-yen-xa-phung-hung-ha-dong-pr41634887
2,"Chính chủ cho thuê phòng trọ khu C gelexemco hoàn thiện fun đồ giá 3,5tr.LH 0984 920 ***","3,5 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/chinh-chu-cho-a-gelexemco-hoan-thien-fun-gia-4tr-lh-pr43969406
2,Cho thuê phòng trọ ngay ngã 3 đường Nguyễn Khuyến Văn Quán tiếp giáp với Yên Xá Phùng Hưng Hà Đông,"3,6 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khuyen-phuong-van-quan/cho-ngay-nga-3-tiep-giap-voi-yen-xa-phung-hung-ha-dong-pr43363649
2,,,,
2,,,,
2,"Cho thuê phòng trọ tại Vũ Trọng Khánh, dt 25-28 m2, phòng khép kín",3 triệu/tháng,"Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao-prj-khu-do-thi-mo-lao/cho-tai-ng-dt-25-28-m2-khep-kin-pr44240474
2,"Cho thuê phòng trọ tại dịch vụ Mỗ Lao, có đồ nội thất cơ bản, vào được ngay","3,8 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao/cho-tai-co-thang-may-dieu-hoa-i-pr44166915
2,"Cho thuê phòng trọ Yên Nghĩa ,Hà Đông full nội thất.","3,2 triệu/tháng","Yên Nghĩa, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-yen-nghia-1/cho-ha-dong-full-noi-that-pr44238196
2,Home miễn phí điện nước giá chỉ hơn 1tr5 - 1tr690k/ tháng/slot Mỗ Lao và Trần Phú và Triều Khúc,"1,6 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-mo-lao/homestay-mien-phi-dien-nuoc-gia-chi-hon-1tr6-thang-slot-hon-100-co-so-khap-ha-noi-pr37073580
2,"Còn 1 phòng duy nhất mới 100% cạnh chợ, đường Tố Hữu 500m, cách trường ĐH Phenika 2Km",3 triệu/tháng,"Yên Nghĩa, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-quyet-thang-phuong-yen-nghia-1/con-1-duy-nhat-moi-100-canh-cho-to-huu-500m-cach-truong-dh-phenika-2km-pr44234274
2,"Cho thuê phòng Studio, 1n1k, 2n1k Dương Nội gần CV Thiên Văn Học, Aeon Mall Hà, slot ô tô - Từ 5tr",5 triệu/tháng,"Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi/full-do-may-giat-rieng-gan-aeon-mall-slot-o-to-ban-cong-gia-tu-4-2-trieu-pr43835329
2,"Cho thuê 1 ngủ gần Aeon Mall Hà Đông - Full đồ - Slot ô tô - giá từ 4,5 triệu","4,5 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi/cho-1-ngu-1-khach-gan-aeon-mall-ha-dong-full-do-slot-o-to-camera-an-ninh-gia-tu-6-5-trieu-pr43317374
2,"Cho thuê nhà trọ 2PN, 1WC, 53m2 tại khu đô thị Geleximco - Lê Trọng Tấn, 6,8 triệu","6,8 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/cho-2pn-1wc-53m2-tai-geximco-ng-6-8-trieu-pr43835074
2,"Cho thuê phòng trọ tại dịch vụ Mỗ Lao, có đồ nội thất cơ bản, vào được ngay","3,5 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao/cho-tai-dich-co-do-noi-that-co-ban-vao-duoc-ngay-pr44225093
2,"Cho thuê phòng Dương Nội gần Aeon Mall Hà Đông - Slot ô tô - Từ 4,5tr","4,5 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-gan-aeon-mall-ha-dong-slot-o-to-tu-4tr-pr39306746
3,"Cho thuê 1 ngủ Dương Nội, gần Aeon Mall Hà Đông, có lot ô tô, full đồ - Giá từ 5,5tr","5,5 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-gan-aeon-mall-ha-dong-co-lot-o-to-full-do-gia-tu-5-5tr-pr39041610
3,"Cho thuê phòng tại Mỗ Lao, diện tích 30m2/tầng, có thang máy, điều hòa, phòng mới","4,5 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-mo-lao-prj-khu-do-thi-mo-lao/cho-tai-dien-tich-40m2-tang-co-thang-may-dieu-hoa-i-pr44221037
3,"Cho thuê phòng trọ tại dịch vụ Mỗ Lao, có đồ nội thất cơ bản, vào được ngay","3,9 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao/cho-tai-dich-co-do-noi-that-co-ban-vao-duoc-ngay-pr44221009
3,"Cho thuê phòng 15m2, full nội thất ô tô đỗ cửa, gần Tiểu học Văn Yên Hà Nội. Giá 3.2tr. LH094414969","3,2 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-cong-tru-phuong-mo-lao/cho-15m2-full-noi-that-o-to-do-cua-gan-tieu-hoc-van-yen-ha-noi-gia-3-2tr-lh094414969-pr44284015
3,"Cho thuê phòng trọ tại Mỗ Lao, Hà Đông, diện tích 25-35 m2 tuỳ phòng, sét up nội thất theo nhu cầu","3,8 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao-prj-khu-do-thi-mo-lao/cho-tai-ha-dong-dien-tich-25-35-m2-tuy-set-up-noi-that-theo-nhu-cau-pr44220995
3,"Cho thuê 03 phòng trọ tại Đa Sỹ, Kiến Hưng","1,35 triệu/tháng","Kiến Hưng, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-da-sy-phuong-kien-hung/cho-03-tai-hung-pr44216947
3,"Cho thuê nhà trọ 1PN, 1WC, 30m2, giá ưu đãi 3,4 triệu tại Nguyễn Khuyến, Văn Quán, Hà Đông, HN","3,4 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khuyen-phuong-van-quan-prj-chung-cu-xay-de-o-danh-cho-can-bo-chien-sy-cong-an-tp-ha-noi/-1pn-1wc-30m2-gia-uu-dai-3-4-trieu-tai-dong-hn-pr43109734
3,"Cho thuê phòng tại Mỗ Lao, Hà Đông, diện tích 25-35 m2 , phòng thoáng, đồ cơ bản","4,5 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-mo-lao-phuong-mo-lao-prj-khu-do-thi-mo-lao/cho-tai-ha-ng-dien-tich-25-35-m2-thoang-co-ban-pr44149238
3,"Cho thuê phòng dịch vụ Mỗ Lao, có nội thất sẵn vào ở ngay, phòng thoáng mát sạch sẽ",4 triệu/tháng,"Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-vu-trong-khanh-phuong-mo-lao/cho-dich-co-noi-that-san-vao-o-ngay-thoang-mat-sach-se-pr44193331
3,"Cho thuê phòng tại KĐT Geleximco Lê Trọng Tấn, Dương Nội, Hà Đông , không chung chủ",5 triệu/tháng,"Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/cho-tai-kdt-geximco-ha-dong-khong-chung-chu-pr44193085
3,"Chính chủ cho thuê phòng trọ cuối đường Nguyễn Khuyến gần viện 103 gần Xa La, Yên Xá khép kín 3.3tr","3,7 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khuyen-phuong-van-quan/chinh-chu-cho-cuoi-gan-vien-103-gan-xa-la-yen-xa-khep-kin-3-3-tr-pr42802081
3,,,,
3,,,,
3,"Chính chủ cho thuê phòng rộng thoáng như ảnh, Có sẵn nội thất cơ bản, Giá rẻ chỉ 3.8 tr/tháng","3,8 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-mo-lao-prj-khu-do-thi-mo-lao/chinh-chu-cho-rong-thoang-nhu-anh-co-san-noi-that-co-ban-gia-re-chi-3-8-tr-thang-pr44192511
3,DUY NHẤT 1P AN QUÝ SHOPVILLA HOÀN THIỆN FULL ĐỒ CHỈ VIỆC SÁCH VALI VÀO Ở,4 triệu/tháng,"Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi-prj-an-quy-villa-kdt-duong-noi/duy-nhat-1p-shopvilla-ho-thien-full-do-chi-viec-sach-vali-vao-o-pr44188262
3,"Cho thuê phòng trọ đủ đồ Đồng Mai Hà Đông gần ĐH Đại Nam, Cao đẳng Kinh tế, Xốm Phú Lương 2 triệu 5","2,5 triệu/tháng","Đồng Mai, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-dong-mai-1/cho-du-do-ha-gan-dh-dai-nam-cao-dang-kinh-te-xom-phu-luong-2-trieu-5-pr43893883
3,Chính chủ cho thuê phòng trọ cuối đường Nguyễn Khuyến Văn Quán Hà Đông khép kín giá 3.4 triệu/tháng,"3,4 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khuyen-phuong-van-quan/chinh-chu-cho-cuoi-ha-dong-khep-kin-gia-3-6-trieu-thang-pr41637409
3,"Chính chủ cho thuê phòng trọ cuối đường Nguyễn Khuyến gần viện 103 gần Xa La, Yên Xá khép kín 3.3tr","3,3 triệu/tháng","Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khuyen-phuong-van-quan/chinh-chu-cho-cuoi-gan-vien-103-gan-xa-la-yen-xa-khep-kin-3-3tr-pr42867937
3,Cho thuê phòng trọ Dương Nội hoàn thiện full nội thất.,"4,4 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-quang-dao-phuong-duong-noi-prj-khu-do-thi-moi-duong-noi/cho-hoan-thien-full-that-pr44180999
3,Cho thuê phòng có thể ở hoặc làm văn phòng tại tô hiệu hà đông 3tr,3 triệu/tháng,"Quang Trung, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-hieu-phuong-quang-trung-17/cho-tai-ha-dong-3tr-pr44180338
3,Cho thuê phòng có thể ở hoặc làm văn phòng nhà liền kề văn quán 3tr,3 triệu/tháng,"Văn Quán, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-van-quan-phuong-van-quan/cho-o-lien-ke-3tr-pr44180215
3,"Cho thuê phòng trọ ngõ 889 Quang Trung, Hà Đông. LH 0949 519 ***",7 triệu/tháng,"Quang Trung, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-quang-trung-phuong-quang-trung-17/cho-ngo-889-ha-dong-lh-pr44179530
3,"Cho thuê phòng trọ gần chợ Hà Đông, đủ nội thất giá 3tr/tháng",3 triệu/tháng,"Hà Cầu, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ha-tri-phuong-ha-cau/cho-gan-cho-dong-du-noi-tt-gia-2-9tr-tng-pr39241109
4,Cho thuê phòng trọ khu biệt thự solasta full nội thất.,"3,7 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-huu-phuong-duong-noi-prj-solasta-mansion-duong-noi/cho-khu-biet-thu-full-that-pr44169631
4,Cho thuê phòng trọ Dương Nội hoàn thiệ full nội thất.,"3,7 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-quang-dao-phuong-duong-noi-prj-khu-do-thi-moi-duong-noi/cho-hoan-thie-full-that-pr44169536
4,Cho thuê phòng gần chợ Hà Đông,"2,5 triệu/tháng","Quang Trung, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-ba-trieu-phuong-quang-trung-17/cho-gan-cho-ha-dong-pr43489266
4,"Cho thuê phòng 15m2, full nội thất ô tô đỗ cửa, gần Tiểu học Văn Yên Hà Nội. Giá 3.2tr. LH094414969","3,2 triệu/tháng","Mỗ Lao, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-cong-tru-phuong-mo-lao/cho-15m2-full-noi-that-o-to-do-cua-gan-tieu-hoc-van-yen-ha-noi-gia-3-2tr-lh094414969-pr44284015
4,"Cho thuê phòng trọ tại Quang Trung Hà Đông, phòng có nội thất cơ bản, đường trước nhà ô tô đỗ cửa","2,9 triệu/tháng","Hà Cầu, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ngo-thi-nham-phuong-ha-cau/cho-tai-quang-trung-dong-co-noi-tt-co-ban-truoc-o-to-do-cua-pr44149123
4,"Phòng trọ cách cầu Tó 3km, gần CĐ CÔNG NGHỆ BÁCH KHOA, LH 0949 519 ***","2,7 triệu/tháng","Phúc La, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-buou-phuong-phuc-la/-cach-to-3km-gan-cd-cong-nghe-bach-khoa-lh-pr42945819
4,"Phòng trọ số 32 ngõ 4 đường Bạch Thái Bưởi, Yên Phúc, Phúc La. 3tr/th full nội thất. Lh 0949 519 ***",3 triệu/tháng,"Phúc La, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-bach-thai-buoi-phuong-phuc-la/-so-32-ngo-4-yen-3tr-th-full-noi-that-lh-pr43731826
4,"Cho thuê phòng 1 ngủ Dương Nội, Aeon Mall Hà Đông, có lot ô tô, full đồ giá từ 5 tr/th",5 triệu/tháng,"Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-aeon-mall-ha-dong-co-lot-o-to-full-do-gia-tu-4-5-tr-thg-pr38984197
4,"Cho thuê 1 ngủ studio, 1n1k Dương Nội gần Aeon Mall, có slot ô tô, full đồ - Chỉ từ 6tr",6 triệu/tháng,"Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-studio-1n1k-gan-aeon-mall-co-slot-o-to-full-do-chi-tu-5tr-pr42879660
4,"Cho thuê phòng 1 ngủ 1 khách Dương Nội gần Aeon Mall, có slot ô tô, full đồ - chỉ từ 6,7tr","6,7 triệu/tháng","Dương Nội, Hà Đông",https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-1-khach-gan-aeon-mall-co-slot-o-to-full-do-chi-tu-6-7tr-pr43332990
